src_ip,des_ip,src_port,dest_port,tcp_flag,protocol,tls_version,dns_query_type,http_method,icmp_type_code,as_path,ttl_hop,start_time,end_time,packs_count,bytes_count,label
73.53.130.126,138.34.63.203,37082,31273,FIN,ICMP,TLS 1.1,AAAA,POST,Echo Reply,30778 64113,62,2025-04-26 19:44:57.138810,2025-04-26 19:54:02.154064,6,8850,0
91.7.15.217,93.104.208.199,16001,47402,ACK,ICMP,TLS 1.1,CNAME,PUT,Echo Reply,24054 18588,34,2025-04-26 19:12:20.138810,2025-04-26 19:15:09.154064,480,6727,0
223.138.169.5,100.219.106.8,35662,27321,URG,ICMP,TLS 1.0,MX,PUT,Echo Reply,38920 7111,157,2025-04-26 19:39:46.138810,2025-04-26 20:09:09.138810,309,6783,0
23.125.105.52,152.105.33.171,4737,60818,URG,TCP,TLS 1.0,AAAA,DELETE,Destination Unreachable,8403 10824,107,2025-04-26 19:10:05.138810,2025-04-26 19:46:07.154064,619,2408,0
16.161.84.254,144.240.146.183,80,34350,FIN,UDP,TLS 1.3,AAAA,DELETE,Echo Request,35939 8080,204,2025-04-26 19:31:30.138810,2025-04-26 19:47:08.138810,827,70592,1
91.74.226.245,95.30.59.159,18242,61217,SYN,ICMP,TLS 1.0,AAAA,DELETE,Echo Request,36005 55335,46,2025-04-26 19:03:47.138810,2025-04-26 19:06:21.154064,444,333,0
112.56.127.30,13.33.110.47,15126,13507,ACK,ICMP,TLS 1.3,AAAA,POST,Echo Reply,21942 6893,102,2025-04-26 19:27:58.138810,2025-04-26 20:10:01.138810,206,6866,0
253.222.179.7,126.94.193.82,21641,10462,PSH,UDP,TLS 1.0,AAAA,PUT,Echo Request,10515 52259,114,2025-04-26 19:41:17.138810,2025-04-26 20:11:30.138810,59,5726,0
123.157.168.172,177.37.98.232,15692,30265,ACK,TCP,TLS 1.3,TXT,PUT,Echo Reply,8815 14910,254,2025-04-26 19:29:17.138810,2025-04-26 20:25:22.138810,548,9777,0
219.96.167.50,22.161.84.132,44540,60262,FIN,UDP,TLS 1.1,AAAA,DELETE,Echo Request,24464 62719,6,2025-04-26 19:34:06.138810,2025-04-26 19:52:42.138810,376,9267,0
6.30.50.59,144.247.168.97,44423,63659,SYN,ICMP,TLS 1.3,A,PUT,Echo Reply,1384 4335,24,2025-04-26 19:11:29.138810,2025-04-26 19:36:57.154064,890,9836,0
17.176.48.219,28.241.233.80,43655,38429,RST,ICMP,TLS 1.3,AAAA,POST,Destination Unreachable,48704 38227,85,2025-04-26 19:06:01.138810,2025-04-26 19:06:15.154064,494,6617,0
93.76.72.224,135.5.40.157,1470,12451,SYN,ICMP,TLS 1.0,A,DELETE,Echo Reply,14305 36347,89,2025-04-26 19:51:58.138810,2025-04-26 20:34:12.138810,8,3295,0
205.98.98.9,13.136.136.134,40436,3389,FIN,UDP,TLS 1.1,CNAME,PUT,Echo Request,35103 6227,131,2025-04-26 19:26:50.138810,2025-04-26 20:09:48.138810,403,3033,1
171.78.212.32,40.219.62.177,33837,63506,ACK,ICMP,TLS 1.3,AAAA,POST,Echo Request,61093 48154,48,2025-04-26 19:42:44.139812,2025-04-26 19:59:30.139812,711,7183,0
6.237.223.126,136.35.79.65,52546,14925,RST,ICMP,TLS 1.0,A,POST,Destination Unreachable,46163 31414,193,2025-04-26 19:13:18.139812,2025-04-26 19:14:04.154064,367,3433,0
138.63.60.166,154.17.138.69,33241,57685,ACK,ICMP,TLS 1.0,MX,POST,Destination Unreachable,24608 37509,249,2025-04-26 19:26:42.139812,2025-04-26 19:34:44.154064,829,6406,0
64.143.158.230,45.53.94.245,30339,58800,FIN,TCP,TLS 1.3,MX,HEAD,Echo Request,63293 45546,186,2025-04-26 19:05:01.139812,2025-04-26 19:26:28.154064,31,9765,0
33.72.20.83,129.209.138.128,46936,12998,FIN,UDP,TLS 1.2,MX,DELETE,Destination Unreachable,11835 49449,5,2025-04-26 19:40:32.139812,2025-04-26 20:39:51.139812,868,6593,0
115.3.42.10,199.194.87.148,18079,17983,SYN,UDP,TLS 1.2,A,PUT,Echo Reply,29389 56556,182,2025-04-26 19:42:03.139812,2025-04-26 19:43:38.154064,167,674,0
214.11.36.58,35.62.14.148,10000,13716,FIN,UDP,TLS 1.3,CNAME,GET,Echo Reply,50571 28759,186,2025-04-26 19:28:39.139812,2025-04-26 19:34:42.154064,538,6412,0
24.176.1.235,47.134.225.40,55731,52366,PSH,ICMP,TLS 1.2,AAAA,POST,Destination Unreachable,27812 27824,82,2025-04-26 18:59:30.139812,2025-04-26 19:38:23.154064,79,4365,0
100.134.92.214,116.29.150.19,29849,6946,FIN,UDP,TLS 1.0,A,POST,Destination Unreachable,4870 43329,220,2025-04-26 19:24:27.139812,2025-04-26 19:48:35.154064,272,7719,0
25.176.201.123,214.35.106.1,3045,39459,FIN,TCP,TLS 1.1,TXT,DELETE,Echo Reply,24126 58921,165,2025-04-26 19:12:05.139812,2025-04-26 19:29:58.154064,296,8743,0
112.1.202.50,34.159.104.164,47416,30970,PSH,TCP,TLS 1.0,AAAA,DELETE,Destination Unreachable,37437 33868,86,2025-04-26 19:17:39.139812,2025-04-26 19:23:34.154064,360,1866,0
58.99.35.97,244.100.60.153,47954,7684,RST,TCP,TLS 1.0,MX,HEAD,Echo Reply,2078 27770,232,2025-04-26 19:45:05.139812,2025-04-26 19:45:13.139812,151,3729,1
51.219.215.56,32.182.255.251,55049,8667,ACK,UDP,TLS 1.3,AAAA,HEAD,Destination Unreachable,36467 5917,59,2025-04-26 19:47:58.139812,2025-04-26 20:21:31.139812,422,3981,0
153.106.155.170,138.214.110.12,36603,5463,URG,TCP,TLS 1.2,A,HEAD,Echo Request,53007 39763,213,2025-04-26 19:34:33.139812,2025-04-26 19:48:41.139812,519,3279,0
101.197.167.152,159.205.18.125,35516,12923,RST,ICMP,TLS 1.1,MX,DELETE,Destination Unreachable,50116 5540,167,2025-04-26 19:08:05.139812,2025-04-26 19:50:22.154064,429,1907,0
102.40.37.23,30.202.76.120,33871,48304,URG,UDP,TLS 1.3,CNAME,POST,Destination Unreachable,29248 49802,226,2025-04-26 19:06:18.139812,2025-04-26 19:07:30.139812,798,8216,0
20.61.168.248,180.60.5.117,5131,38844,RST,UDP,TLS 1.3,MX,DELETE,Echo Reply,34468 7701,48,2025-04-26 19:40:00.139812,2025-04-26 20:37:21.139812,269,2789,0
160.81.90.192,192.205.175.165,62045,55815,SYN,ICMP,TLS 1.3,A,GET,Destination Unreachable,60836 38433,216,2025-04-26 19:15:39.139812,2025-04-26 19:43:28.139812,135,5628,0
249.97.132.83,107.248.3.87,13994,63140,ACK,ICMP,TLS 1.2,TXT,POST,Echo Reply,2811 38174,171,2025-04-26 19:19:10.139812,2025-04-26 19:48:25.139812,377,391,0
102.193.229.100,170.238.5.135,57276,37864,ACK,ICMP,TLS 1.0,AAAA,GET,Echo Reply,5869 11302,174,2025-04-26 19:40:14.139812,2025-04-26 19:47:53.139812,540,9567,0
20.72.196.229,188.35.179.172,27275,31742,URG,ICMP,TLS 1.3,CNAME,POST,Echo Request,53999 33160,222,2025-04-26 19:29:33.139812,2025-04-26 19:29:37.154064,54,6492,0
86.86.194.196,69.34.69.189,48793,53930,RST,TCP,TLS 1.3,MX,PUT,Echo Reply,49262 32473,245,2025-04-26 18:56:42.139812,2025-04-26 19:18:00.154064,991,3733,0
205.246.147.116,182.216.173.223,7403,443,URG,TCP,TLS 1.2,AAAA,GET,Echo Request,50578 28858,83,2025-04-26 19:54:12.139812,2025-04-26 20:16:49.139812,868,6644,1
180.175.195.68,235.193.227.129,3389,22,RST,ICMP,TLS 1.3,MX,POST,Echo Reply,51283 37386,184,2025-04-26 19:35:52.139812,2025-04-26 20:34:31.139812,3809,7424,1
119.248.123.103,241.80.223.78,42540,5655,SYN,TCP,TLS 1.3,A,PUT,Echo Request,24809 28066,3,2025-04-26 19:28:27.139812,2025-04-26 19:29:07.154064,99,9959,0
236.226.182.243,17.201.64.157,5239,37444,FIN,UDP,TLS 1.2,AAAA,PUT,Destination Unreachable,25980 27565,90,2025-04-26 19:06:08.139812,2025-04-26 19:08:08.154064,259,5436,0
250.226.35.88,198.30.12.67,43506,21421,RST,UDP,TLS 1.0,MX,DELETE,Echo Request,56902 47860,61,2025-04-26 19:42:24.139812,2025-04-26 20:17:49.139812,510,923,0
245.218.144.7,228.117.190.90,17926,35807,ACK,TCP,TLS 1.2,AAAA,POST,Destination Unreachable,37259 21001,217,2025-04-26 19:05:52.139812,2025-04-26 19:40:32.154064,141,5254,0
147.11.52.228,128.111.138.121,64820,11754,SYN,UDP,TLS 1.0,CNAME,GET,Echo Request,19789 12243,68,2025-04-26 19:23:15.139812,2025-04-26 19:36:26.154064,550,9015,0
32.152.226.199,20.20.119.248,36088,80,RST,TCP,TLS 1.0,CNAME,POST,Echo Request,47938 38591,94,2025-04-26 18:56:53.139812,2025-04-26 19:41:07.154064,1719,7102,1
138.152.132.20,119.115.168.217,53767,35634,FIN,UDP,TLS 1.1,CNAME,POST,Echo Reply,50311 7866,202,2025-04-26 19:16:17.139812,2025-04-26 19:46:30.139812,760,5624,0
214.54.86.31,168.76.215.88,21973,44555,RST,UDP,TLS 1.1,AAAA,DELETE,Destination Unreachable,36865 58452,58,2025-04-26 19:08:40.139812,2025-04-26 19:41:38.154064,946,569,0
206.102.92.232,16.1.70.43,22964,49262,PSH,TCP,TLS 1.0,TXT,POST,Echo Reply,38868 28658,250,2025-04-26 19:26:04.139812,2025-04-26 20:10:25.139812,769,1278,0
205.104.89.117,178.101.81.235,57258,45286,URG,UDP,TLS 1.2,TXT,GET,Echo Request,30056 45591,28,2025-04-26 19:24:17.139812,2025-04-26 19:38:12.154064,379,6919,0
36.131.35.88,171.181.93.210,7178,16201,FIN,ICMP,TLS 1.2,CNAME,HEAD,Echo Reply,57048 25032,109,2025-04-26 19:36:08.139812,2025-04-26 19:40:01.139812,744,95075,1
124.59.149.48,91.141.22.37,443,33465,SYN,ICMP,TLS 1.3,MX,DELETE,Destination Unreachable,60758 59787,239,2025-04-26 19:49:21.139812,2025-04-26 19:55:36.139812,267,76937,1
61.139.127.26,128.38.42.239,52907,54929,RST,ICMP,TLS 1.3,TXT,POST,Destination Unreachable,34990 29878,222,2025-04-26 19:20:02.139812,2025-04-26 19:39:01.154064,553,1981,0
129.227.124.206,82.44.136.31,64851,61047,ACK,UDP,TLS 1.0,AAAA,GET,Echo Reply,7130 14671,2,2025-04-26 19:04:27.139812,2025-04-26 19:52:52.139812,201,9464,0
5.173.189.63,56.164.22.234,370,2761,ACK,TCP,TLS 1.3,CNAME,DELETE,Echo Reply,63665 20247,200,2025-04-26 19:32:47.139812,2025-04-26 20:05:29.139812,308,1565,0
228.46.13.147,122.56.228.50,30155,28360,PSH,UDP,TLS 1.0,TXT,GET,Destination Unreachable,36197 33250,37,2025-04-26 18:57:35.139812,2025-04-26 19:16:29.154064,43,795,0
135.7.96.44,234.226.181.222,36833,43073,URG,TCP,TLS 1.1,A,HEAD,Echo Reply,44181 43115,172,2025-04-26 19:42:51.139812,2025-04-26 19:48:18.154064,945,4523,0
94.25.158.175,54.186.153.163,22854,17711,FIN,TCP,TLS 1.0,A,PUT,Echo Reply,48183 31049,66,2025-04-26 19:46:24.139812,2025-04-26 20:42:24.139812,934,8437,0
254.154.133.207,168.157.193.21,38943,10071,FIN,UDP,TLS 1.0,CNAME,POST,Echo Request,16530 34630,104,2025-04-26 19:27:43.139812,2025-04-26 20:21:10.139812,481,766,0
29.5.203.98,228.79.24.81,30010,45699,RST,ICMP,TLS 1.1,CNAME,POST,Echo Reply,9301 37626,227,2025-04-26 19:32:22.139812,2025-04-26 19:59:47.139812,941,1857,0
83.155.224.86,81.138.131.154,28631,10775,ACK,TCP,TLS 1.1,TXT,HEAD,Echo Reply,50697 55940,144,2025-04-26 19:28:07.139812,2025-04-26 19:56:50.139812,728,4774,0
213.120.173.7,201.183.225.173,8080,443,FIN,UDP,TLS 1.1,TXT,PUT,Echo Reply,59529 48239,189,2025-04-26 19:20:25.139812,2025-04-26 19:23:49.154064,1116,8044,1
82.80.123.221,130.210.110.37,12065,3745,RST,TCP,TLS 1.1,A,POST,Echo Reply,45026 5206,3,2025-04-26 19:31:44.139812,2025-04-26 20:17:58.139812,822,2801,0
241.200.178.208,27.191.65.210,59646,58201,PSH,ICMP,TLS 1.1,TXT,DELETE,Echo Reply,11959 5675,60,2025-04-26 19:41:50.139812,2025-04-26 19:49:32.139812,963,5166,0
157.47.9.38,12.250.55.22,443,31795,RST,UDP,TLS 1.0,A,GET,Echo Reply,26284 13688,57,2025-04-26 18:54:56.139812,2025-04-26 19:48:32.154064,2325,6686,1
254.254.85.228,22.132.50.153,53417,47061,RST,TCP,TLS 1.1,MX,GET,Destination Unreachable,53398 56500,33,2025-04-26 19:30:10.139812,2025-04-26 19:45:41.154064,415,8657,0
154.91.143.165,88.5.134.36,8080,80,RST,TCP,TLS 1.2,MX,GET,Echo Reply,58556 22206,189,2025-04-26 19:00:47.139812,2025-04-26 19:20:55.154064,3694,72578,1
125.70.245.106,205.247.59.128,57640,39415,PSH,TCP,TLS 1.1,AAAA,GET,Echo Reply,51894 64009,194,2025-04-26 19:13:51.139812,2025-04-26 19:27:49.154064,515,1379,0
41.155.229.212,37.136.101.76,28087,1416,SYN,TCP,TLS 1.1,A,GET,Echo Reply,53528 50940,121,2025-04-26 19:27:38.139812,2025-04-26 19:30:08.154064,855,6444,0
214.2.150.33,25.111.53.55,41059,45921,RST,TCP,TLS 1.0,TXT,GET,Destination Unreachable,2094 19943,183,2025-04-26 19:34:42.139812,2025-04-26 20:03:44.139812,844,6613,0
26.212.164.150,165.2.167.139,35828,1666,FIN,ICMP,TLS 1.3,AAAA,GET,Destination Unreachable,15246 29869,209,2025-04-26 19:21:29.139812,2025-04-26 19:27:50.154064,855,8201,0
242.19.232.75,80.224.139.171,22463,13631,FIN,TCP,TLS 1.1,TXT,POST,Echo Reply,31945 50341,165,2025-04-26 19:50:05.139812,2025-04-26 20:14:27.139812,716,8466,0
5.118.127.103,105.137.194.254,63876,12671,FIN,ICMP,TLS 1.1,TXT,POST,Echo Reply,2021 47143,148,2025-04-26 19:05:31.139812,2025-04-26 19:32:41.154064,682,7893,0
31.25.27.48,200.121.134.78,18040,4650,FIN,TCP,TLS 1.3,MX,POST,Echo Reply,52700 54033,11,2025-04-26 19:39:26.139812,2025-04-26 19:40:51.154064,826,1775,1
42.46.99.119,44.81.53.77,3385,39523,URG,UDP,TLS 1.2,TXT,PUT,Echo Request,31747 49581,204,2025-04-26 19:26:03.139812,2025-04-26 19:39:45.139812,339,8818,0
145.136.97.199,105.47.101.133,64673,52863,SYN,TCP,TLS 1.3,TXT,GET,Destination Unreachable,40221 45441,168,2025-04-26 19:23:24.139812,2025-04-26 19:47:39.154064,7341,31487,1
74.210.61.98,65.248.81.69,14005,20159,RST,UDP,TLS 1.2,A,HEAD,Destination Unreachable,11911 17992,51,2025-04-26 19:10:44.139812,2025-04-26 19:45:12.154064,131,163,0
145.246.211.66,59.67.177.113,20825,3416,ACK,TCP,TLS 1.1,AAAA,POST,Echo Reply,54480 8168,189,2025-04-26 19:09:29.139812,2025-04-26 19:32:33.154064,372,8160,0
110.89.125.132,135.84.206.67,36389,16231,ACK,TCP,TLS 1.0,CNAME,GET,Echo Request,19695 38932,95,2025-04-26 19:23:33.139812,2025-04-26 19:27:31.154064,691,1255,0
252.167.124.98,195.224.136.212,64970,36681,RST,UDP,TLS 1.1,TXT,HEAD,Destination Unreachable,13252 1080,51,2025-04-26 19:49:30.139812,2025-04-26 19:53:03.139812,993,8715,0
203.211.35.207,186.162.110.200,54294,42863,FIN,TCP,TLS 1.1,AAAA,HEAD,Echo Reply,34654 50605,249,2025-04-26 19:41:37.139812,2025-04-26 19:58:58.139812,88,9672,0
35.183.247.237,58.48.33.193,50706,1778,SYN,TCP,TLS 1.2,AAAA,PUT,Echo Request,51698 37058,103,2025-04-26 19:28:30.139812,2025-04-26 19:45:03.154064,384,8948,0
92.152.97.156,40.8.246.162,35776,59705,RST,UDP,TLS 1.1,TXT,DELETE,Destination Unreachable,56130 17948,153,2025-04-26 19:20:19.139812,2025-04-26 19:45:22.154064,704,92030,1
140.165.47.238,37.254.233.149,27655,3389,PSH,UDP,TLS 1.1,MX,PUT,Destination Unreachable,59508 21614,10,2025-04-26 19:37:21.139812,2025-04-26 19:51:59.154064,2165,95941,1
100.52.196.137,189.229.242.5,80,3389,SYN,ICMP,TLS 1.0,AAAA,POST,Echo Reply,11563 40953,93,2025-04-26 19:53:06.139812,2025-04-26 19:57:11.139812,718,38275,1
244.17.191.221,236.245.56.103,36369,61320,URG,TCP,TLS 1.2,CNAME,GET,Echo Reply,64076 48324,156,2025-04-26 19:38:03.139812,2025-04-26 20:00:45.139812,142,9963,0
17.104.129.47,184.147.63.65,18093,443,PSH,UDP,TLS 1.1,TXT,HEAD,Echo Request,35285 46878,143,2025-04-26 19:48:51.139812,2025-04-26 20:46:57.139812,4861,29229,1
184.87.104.155,33.96.81.192,4820,29523,ACK,UDP,TLS 1.1,CNAME,GET,Destination Unreachable,37382 23272,39,2025-04-26 19:32:42.139812,2025-04-26 19:46:07.139812,659,1559,0
95.118.158.128,103.168.132.63,64543,41813,FIN,ICMP,TLS 1.3,A,HEAD,Echo Request,51577 39073,169,2025-04-26 18:54:44.139812,2025-04-26 18:56:20.154064,531,9232,0
88.229.255.97,64.14.86.145,31501,52992,RST,UDP,TLS 1.0,MX,DELETE,Echo Reply,18594 58946,130,2025-04-26 19:27:08.139812,2025-04-26 19:59:03.139812,557,810,0
89.215.29.140,68.49.91.152,30889,14229,RST,ICMP,TLS 1.1,TXT,GET,Echo Reply,45362 30144,188,2025-04-26 19:52:29.139812,2025-04-26 19:53:18.139812,552,1445,0
188.184.42.200,181.233.184.99,80,4496,FIN,ICMP,TLS 1.0,MX,DELETE,Destination Unreachable,17696 15749,153,2025-04-26 19:31:28.139812,2025-04-26 19:50:57.139812,629,86334,1
15.153.62.185,239.8.124.81,11928,24950,RST,TCP,TLS 1.2,AAAA,POST,Echo Reply,17729 38019,163,2025-04-26 19:47:19.139812,2025-04-26 20:34:48.139812,618,6613,0
196.105.123.39,28.242.65.117,46202,24032,ACK,ICMP,TLS 1.3,AAAA,PUT,Destination Unreachable,44824 55952,55,2025-04-26 19:19:52.139812,2025-04-26 19:43:33.154064,192,5375,1
147.66.22.90,182.70.60.60,8284,39011,RST,ICMP,TLS 1.2,A,PUT,Echo Request,60742 12333,185,2025-04-26 18:54:51.139812,2025-04-26 19:32:37.154064,995,837,0
125.35.249.250,81.173.71.156,9774,54995,URG,TCP,TLS 1.2,A,PUT,Echo Reply,18464 19988,72,2025-04-26 19:40:39.139812,2025-04-26 20:18:35.139812,675,1678,0
93.243.76.105,209.137.215.72,31245,6283,RST,ICMP,TLS 1.0,CNAME,DELETE,Echo Request,56420 6405,252,2025-04-26 19:38:52.139812,2025-04-26 19:40:16.139812,34,1373,0
116.118.59.193,159.174.95.115,7282,64754,URG,ICMP,TLS 1.0,CNAME,GET,Destination Unreachable,2388 41237,135,2025-04-26 19:24:05.139812,2025-04-26 19:41:41.154064,170,2611,0
93.200.33.51,2.103.244.11,45583,47460,SYN,ICMP,TLS 1.0,TXT,GET,Echo Reply,35124 45648,83,2025-04-26 19:50:55.139812,2025-04-26 20:35:47.139812,90,9705,0
186.133.88.90,186.126.38.237,80,80,RST,UDP,TLS 1.3,MX,DELETE,Echo Reply,17836 46129,91,2025-04-26 19:02:38.139812,2025-04-26 19:41:30.154064,463,8944,1
169.147.44.216,81.221.39.92,53901,63658,RST,UDP,TLS 1.2,TXT,PUT,Echo Request,29071 44428,173,2025-04-26 19:53:27.139812,2025-04-26 20:30:54.139812,433,7543,0
84.30.154.75,204.106.237.22,19513,64356,RST,ICMP,TLS 1.1,AAAA,DELETE,Echo Request,14911 25384,145,2025-04-26 19:14:28.139812,2025-04-26 19:46:46.154064,867,4064,0
21.15.255.15,210.165.196.23,51239,34694,ACK,TCP,TLS 1.3,AAAA,GET,Echo Reply,17386 28128,157,2025-04-26 19:29:59.139812,2025-04-26 20:29:44.139812,817,2832,0
198.218.253.231,89.5.144.238,1731,19249,FIN,UDP,TLS 1.3,MX,POST,Destination Unreachable,62683 32687,177,2025-04-26 19:40:23.139812,2025-04-26 19:53:15.139812,510,5567,0
123.5.248.219,159.97.231.40,53687,443,SYN,ICMP,TLS 1.1,A,POST,Echo Reply,61065 19811,41,2025-04-26 19:10:29.139812,2025-04-26 19:35:34.139812,430,63764,1
12.41.245.249,228.216.221.157,28413,13563,SYN,UDP,TLS 1.1,A,HEAD,Echo Reply,23020 3138,70,2025-04-26 19:38:14.139812,2025-04-26 19:48:39.154064,242,7023,0
117.68.161.196,206.101.152.110,34040,47021,PSH,TCP,TLS 1.0,MX,DELETE,Echo Reply,44333 52393,180,2025-04-26 19:08:56.139812,2025-04-26 19:09:22.154064,79,3966,0
52.11.230.63,64.1.130.237,60383,24568,ACK,TCP,TLS 1.1,MX,HEAD,Echo Reply,21898 45992,124,2025-04-26 19:37:04.139812,2025-04-26 19:46:48.154064,611,5247,0
236.94.200.240,30.65.71.78,36441,60034,URG,UDP,TLS 1.1,CNAME,DELETE,Destination Unreachable,9035 52910,152,2025-04-26 19:53:48.139812,2025-04-26 20:22:23.139812,224,6790,0
95.42.105.162,54.160.67.189,80,22,FIN,ICMP,TLS 1.2,TXT,PUT,Echo Request,18057 36628,219,2025-04-26 19:35:49.139812,2025-04-26 19:47:26.139812,2490,7807,1
226.100.217.107,56.100.225.138,35824,3389,ACK,UDP,TLS 1.0,TXT,HEAD,Destination Unreachable,31537 40158,64,2025-04-26 19:46:41.139812,2025-04-26 19:46:57.139812,694,4425,0
185.186.212.207,230.121.56.229,3389,22,SYN,ICMP,TLS 1.2,TXT,DELETE,Destination Unreachable,32675 7967,144,2025-04-26 19:14:57.139812,2025-04-26 19:23:07.154064,3466,8960,1
197.138.32.212,247.141.136.32,16697,30475,SYN,TCP,TLS 1.2,A,DELETE,Destination Unreachable,45736 14441,116,2025-04-26 19:43:30.139812,2025-04-26 19:44:46.139812,613,3967,0
95.79.20.58,103.238.248.184,30290,8600,SYN,UDP,TLS 1.0,TXT,DELETE,Echo Request,11021 2172,207,2025-04-26 19:18:23.139812,2025-04-26 19:42:00.154064,316,4091,0
251.123.183.75,6.170.24.195,6726,49771,ACK,TCP,TLS 1.2,TXT,DELETE,Echo Request,20541 30711,22,2025-04-26 19:48:14.139812,2025-04-26 20:27:02.139812,313,5779,0
207.135.37.106,122.214.99.32,39257,3389,ACK,TCP,TLS 1.1,CNAME,DELETE,Echo Request,64280 29464,82,2025-04-26 19:33:53.139812,2025-04-26 19:49:40.154064,34,4888,1
238.15.181.59,1.80.68.25,50967,59077,PSH,ICMP,TLS 1.0,CNAME,DELETE,Destination Unreachable,15581 47563,125,2025-04-26 19:14:33.139812,2025-04-26 19:18:47.154064,773,2091,0
77.251.236.203,112.197.76.123,569,54380,SYN,ICMP,TLS 1.3,TXT,GET,Echo Reply,45509 39690,248,2025-04-26 19:38:13.139812,2025-04-26 19:51:58.154064,2,5668,0
71.168.112.74,27.235.187.165,8080,54914,ACK,ICMP,TLS 1.2,A,GET,Destination Unreachable,52268 55102,120,2025-04-26 19:27:52.139812,2025-04-26 19:46:30.154064,3696,4363,1
30.203.72.69,28.157.106.181,58734,22060,FIN,TCP,TLS 1.3,MX,DELETE,Destination Unreachable,22787 4384,122,2025-04-26 19:51:07.139812,2025-04-26 20:47:42.139812,664,6821,0
11.174.128.104,165.41.146.98,17066,50782,SYN,UDP,TLS 1.0,AAAA,PUT,Echo Request,26941 19462,218,2025-04-26 19:49:09.139812,2025-04-26 20:25:40.139812,743,7959,0
97.181.20.1,85.154.113.162,50197,43198,FIN,UDP,TLS 1.3,CNAME,HEAD,Echo Reply,33692 32480,135,2025-04-26 19:28:52.139812,2025-04-26 19:29:19.139812,955,2369,0
228.255.233.215,25.45.43.132,35911,52942,PSH,ICMP,TLS 1.2,A,HEAD,Echo Request,44049 44485,101,2025-04-26 19:28:06.139812,2025-04-26 19:41:25.154064,196,1391,0
70.11.199.195,67.117.49.182,23037,36802,SYN,ICMP,TLS 1.0,TXT,HEAD,Echo Reply,6573 54640,165,2025-04-26 19:14:03.139812,2025-04-26 19:28:47.154064,411,817,0
196.71.82.235,159.250.176.28,3389,3389,RST,TCP,TLS 1.1,TXT,HEAD,Echo Reply,18547 12024,37,2025-04-26 19:09:32.139812,2025-04-26 19:45:25.139812,7578,92869,1
229.242.48.11,90.178.30.12,8258,18187,ACK,ICMP,TLS 1.2,TXT,HEAD,Echo Reply,62854 12694,212,2025-04-26 19:29:45.139812,2025-04-26 19:54:34.154064,196,2235,0
236.63.7.154,219.140.90.97,2478,40108,SYN,UDP,TLS 1.0,CNAME,HEAD,Echo Request,9595 18150,52,2025-04-26 19:01:22.139812,2025-04-26 19:38:00.154064,998,9236,0
234.244.82.66,181.52.48.170,46021,4302,FIN,UDP,TLS 1.1,MX,DELETE,Echo Reply,12232 30376,10,2025-04-26 19:37:28.139812,2025-04-26 19:51:31.154064,713,7154,0
233.61.227.137,205.130.253.93,43871,61625,FIN,TCP,TLS 1.0,CNAME,DELETE,Echo Reply,4049 31660,20,2025-04-26 19:25:15.139812,2025-04-26 19:32:09.154064,737,7949,0
12.228.255.166,3.89.134.80,6870,41404,FIN,ICMP,TLS 1.2,A,PUT,Destination Unreachable,10583 8390,117,2025-04-26 19:36:55.139812,2025-04-26 19:53:12.154064,695,4047,0
134.192.195.140,157.70.182.170,25655,21999,FIN,TCP,TLS 1.2,TXT,POST,Echo Request,45762 14141,106,2025-04-26 19:30:31.139812,2025-04-26 20:21:59.139812,947,2712,0
104.114.245.50,149.252.87.149,29479,26444,SYN,TCP,TLS 1.1,TXT,POST,Echo Reply,62105 37350,155,2025-04-26 19:14:52.139812,2025-04-26 19:47:29.139812,6,2477,0
44.172.190.15,246.29.32.24,10201,25261,URG,ICMP,TLS 1.2,AAAA,GET,Echo Reply,30039 54671,108,2025-04-26 19:05:06.139812,2025-04-26 19:23:22.154064,530,1791,0
188.117.133.171,56.96.45.40,61394,14233,RST,UDP,TLS 1.3,MX,HEAD,Destination Unreachable,38065 11481,242,2025-04-26 19:02:25.139812,2025-04-26 19:13:03.154064,344,6823,0
116.144.26.183,205.90.160.136,12354,50260,PSH,ICMP,TLS 1.0,CNAME,DELETE,Echo Reply,63548 45484,65,2025-04-26 19:50:40.139812,2025-04-26 20:03:58.139812,142,3588,0
138.144.182.247,29.159.244.169,4753,62369,URG,TCP,TLS 1.2,A,DELETE,Echo Reply,58904 25323,167,2025-04-26 19:28:33.139812,2025-04-26 20:01:35.139812,708,5532,0
95.187.79.18,202.139.141.28,45310,47350,PSH,UDP,TLS 1.1,MX,PUT,Echo Request,32893 48614,175,2025-04-26 19:32:17.139812,2025-04-26 19:40:51.154064,280,5714,0
11.81.122.143,237.156.139.94,3389,80,FIN,TCP,TLS 1.0,TXT,POST,Echo Reply,10849 56311,9,2025-04-26 19:42:54.139812,2025-04-26 20:07:13.139812,220,202,1
155.40.14.174,88.186.148.80,34466,58348,SYN,ICMP,TLS 1.2,AAAA,DELETE,Destination Unreachable,13247 50145,155,2025-04-26 19:46:08.139812,2025-04-26 20:27:59.139812,694,7756,0
18.185.149.251,208.83.134.134,43473,11751,PSH,ICMP,TLS 1.2,CNAME,GET,Echo Request,57876 16544,229,2025-04-26 19:39:11.139812,2025-04-26 20:32:14.139812,622,4061,0
184.203.164.96,33.100.45.205,43674,21087,RST,ICMP,TLS 1.0,MX,HEAD,Echo Reply,10446 60000,104,2025-04-26 19:23:24.139812,2025-04-26 19:33:23.154064,1472,32814,1
